Serial_Num,Year,Num,Basin,Sub_basin,Name,ISO_time,Nature,Latitude,Longitude,Wind(WMO),Pres(WMO),Center,Wind(WMO) Percentile,Pres(WMO) Percentile,Track_type
2005282N22138,2005,22, WP, MM,KIROGI,2005-10-12 18:00:00, TS, 21.10, 131.90, 90.0,  935.0,tokyo,  89.552,  94.527,main
2005282N22138,2005,22, WP, MM,KIROGI,2005-10-13 00:00:00, TS, 21.40, 131.70, 85.0,  940.0,tokyo,  85.100,  92.642,main
2005282N22138,2005,22, WP, MM,KIROGI,2005-10-13 06:00:00, TS, 21.50, 131.80, 85.0,  940.0,tokyo,  85.100,  92.642,main
2005282N22138,2005,22, WP, MM,KIROGI,2005-10-13 12:00:00, TS, 21.80, 131.80, 85.0,  940.0,tokyo,  85.100,  92.642,main
2005282N22138,2005,22, WP, MM,KIROGI,2005-10-13 18:00:00, TS, 22.20, 131.90, 85.0,  940.0,tokyo,  85.100,  92.642,main
2005282N22138,2005,22, WP, MM,KIROGI,2005-10-14 00:00:00, TS, 22.60, 131.30, 85.0,  940.0,tokyo,  85.100,  92.642,main
2005282N22138,2005,22, WP, MM,KIROGI,2005-10-14 06:00:00, TS, 22.90, 131.30, 85.0,  940.0,tokyo,  85.100,  92.642,main
2005282N22138,2005,22, WP, MM,KIROGI,2005-10-14 12:00:00, TS, 22.90, 131.10, 85.0,  940.0,tokyo,  85.100,  92.642,main
2005282N22138,2005,22, WP, MM,KIROGI,2005-10-14 18:00:00, TS, 23.00, 131.10, 85.0,  940.0,tokyo,  85.100,  92.642,main
2005282N22138,2005,22, WP, MM,KIROGI,2005-10-15 00:00:00, TS, 23.30, 131.30, 85.0,  940.0,tokyo,  85.100,  92.642,main
2005282N22138,2005,22, WP, MM,KIROGI,2005-10-15 06:00:00, TS, 23.50, 131.30, 85.0,  940.0,tokyo,  85.100,  92.642,main
2005282N22138,2005,22, WP, MM,KIROGI,2005-10-15 12:00:00, TS, 23.80, 131.80, 85.0,  940.0,tokyo,  85.100,  92.642,main
2005282N22138,2005,22, WP, MM,KIROGI,2005-10-15 18:00:00, TS, 24.00, 132.40, 85.0,  940.0,tokyo,  85.100,  92.642,main
2005282N22138,2005,22, WP, MM,KIROGI,2005-10-16 00:00:00, TS, 24.20, 132.90, 85.0,  940.0,tokyo,  85.100,  92.642,main
2005282N22138,2005,22, WP, MM,KIROGI,2005-10-16 06:00:00, TS, 24.60, 133.50, 85.0,  940.0,tokyo,  85.100,  92.642,main
2005282N22138,2005,22, WP, MM,KIROGI,2005-10-16 12:00:00, TS, 25.20, 134.00, 85.0,  940.0,tokyo,  85.100,  92.642,main
2005282N22138,2005,22, WP, MM,KIROGI,2005-10-16 18:00:00, TS, 25.80, 134.20, 85.0,  940.0,tokyo,  85.100,  92.642,main
2005282N22138,2005,22, WP, MM,KIROGI,2005-10-17 00:00:00, TS, 26.50, 134.60, 85.0,  945.0,tokyo,  85.100,  90.554,main
2005282N22138,2005,22, WP, MM,KIROGI,2005-10-17 06:00:00, TS, 27.60, 134.90, 80.0,  950.0,tokyo,  79.172,  87.963,main
2005282N22138,2005,22, WP, MM,KIROGI,2005-10-17 12:00:00, TS, 28.50, 135.50, 75.0,  955.0,tokyo,  72.989,  85.194,main
2005282N22138,2005,22, WP, MM,KIROGI,2005-10-17 18:00:00, TS, 29.20, 136.10, 75.0,  955.0,tokyo,  72.989,  85.194,main
2005282N22138,2005,22, WP, MM,KIROGI,2005-10-18 00:00:00, TS, 30.00, 136.70, 75.0,  955.0,tokyo,  72.989,  85.194,main
2005282N22138,2005,22, WP, MM,KIROGI,2005-10-18 06:00:00, TS, 31.00, 137.90, 75.0,  955.0,tokyo,  72.989,  85.194,main
2005282N22138,2005,22, WP, MM,KIROGI,2005-10-18 09:00:00, TS, 31.40, 138.30, 65.0,  960.0,tokyo,  59.347,  81.869,main
2005282N22138,2005,22, WP, MM,KIROGI,2005-10-18 12:00:00, TS, 31.50, 139.00, 50.0,  980.0,tokyo,  33.382,  63.026,main
2005282N22138,2005,22, WP, MM,KIROGI,2005-10-18 15:00:00, TS, 31.50, 139.50, 45.0,  990.0,tokyo,  22.006,  48.137,main
2005282N22138,2005,22, WP, MM,KIROGI,2005-10-18 18:00:00, TS, 31.40, 140.00, 40.0,  998.0,tokyo,  10.835,  27.887,main
2005282N22138,2005,22, WP, MM,KIROGI,2005-10-18 21:00:00, TS, 31.20, 140.40, 35.0, 1002.0,tokyo,   0.000,  15.708,main
2005282N22138,2005,22, WP, MM,KIROGI,2005-10-19 00:00:00, TS, 31.20, 140.80, 35.0, 1004.0,tokyo,   0.000,   8.340,main
2005282N22138,2005,22, WP, MM,KIROGI,2005-10-19 03:00:00, TS, 31.10, 141.20, 35.0, 1006.0,tokyo,   0.000,   4.427,main
2005282N22138,2005,22, WP, MM,KIROGI,2005-10-19 06:00:00, TS, 31.20, 141.60,  0.0, 1008.0,tokyo,-100.000,   1.518,main
2005282N22138,2005,22, WP, MM,KIROGI,2005-10-19 12:00:00, TS, 31.70, 143.20,  0.0, 1012.0,tokyo,-100.000,   0.260,main
2005288N11259,2005,17, EP, MM,SIXTEEN,2005-10-15 00:00:00, TS, 11.00,-101.20, 30.0, 1008.0,atcf,  17.564,  15.847,main
2005288N11259,2005,17, EP, MM,SIXTEEN,2005-10-15 06:00:00, TS, 11.00,-101.40, 30.0, 1008.0,atcf,  17.564,  15.847,main
2005288N11259,2005,17, EP, MM,SIXTEEN,2005-10-15 12:00:00, TS, 11.00,-101.60, 30.0, 1007.0,atcf,  17.564,  21.488,main
2005288N11259,2005,17, EP, MM,SIXTEEN,2005-10-15 18:00:00, TS, 11.00,-101.80, 30.0, 1007.0,atcf,  17.564,  21.488,main
2005288N11259,2005,17, EP, MM,SIXTEEN,2005-10-16 00:00:00, TS, 11.00,-102.10, 30.0, 1006.0,atcf,  17.564,  26.787,main
2005288N11259,2005,17, EP, MM,SIXTEEN,2005-10-16 06:00:00, TS, 11.10,-102.50, 30.0, 1005.0,atcf,  17.564,  32.141,main
2005288N11259,2005,17, EP, MM,SIXTEEN,2005-10-16 12:00:00, TS, 11.40,-103.20, 30.0, 1006.0,atcf,  17.564,  26.787,main
2005288N11259,2005,17, EP, MM,SIXTEEN,2005-10-16 18:00:00, TS, 11.70,-103.80, 30.0, 1006.0,atcf,  17.564,  26.787,main
2005288N11259,2005,17, EP, MM,SIXTEEN,2005-10-17 00:00:00, TS, 12.00,-104.40, 30.0, 1006.0,atcf,  17.564,  26.787,main
2005288N11259,2005,17, EP, MM,SIXTEEN,2005-10-17 06:00:00, TS, 12.10,-105.10, 30.0, 1007.0,atcf,  17.564,  21.488,main
2005288N11259,2005,17, EP, MM,SIXTEEN,2005-10-17 12:00:00, TS, 12.20,-105.80, 30.0, 1007.0,atcf,  17.564,  21.488,main
2005288N11259,2005,17, EP, MM,SIXTEEN,2005-10-17 18:00:00, TS, 12.20,-106.60, 30.0, 1007.0,atcf,  17.564,  21.488,main
2005288N11259,2005,17, EP, MM,SIXTEEN,2005-10-18 00:00:00, DS, 12.10,-107.50, 25.0, 1008.0,atcf,   4.993,  15.847,main
2005288N11259,2005,17, EP, MM,SIXTEEN,2005-10-18 06:00:00, DS, 12.00,-108.40, 25.0, 1008.0,atcf,   4.993,  15.847,main
2005288N11259,2005,17, EP, MM,SIXTEEN,2005-10-18 12:00:00, DS, 12.00,-109.30, 25.0, 1008.0,atcf,   4.993,  15.847,main
2005288N11259,2005,17, EP, MM,SIXTEEN,2005-10-18 18:00:00, DS, 11.90,-110.30, 25.0, 1008.0,atcf,   4.993,  15.847,main
2005288N11259,2005,17, EP, MM,SIXTEEN,2005-10-19 00:00:00, DS, 11.80,-111.30, 25.0, 1008.0,atcf,   4.993,  15.847,main
2005288N11259,2005,17, EP, MM,SIXTEEN,2005-10-19 06:00:00, DS, 12.30,-112.30, 25.0, 1008.0,atcf,   4.993,  15.847,main
2005288N11259,2005,17, EP, MM,SIXTEEN,2005-10-19 12:00:00, TS, 12.10,-113.50, 30.0, 1007.0,atcf,  17.564,  21.488,main
2005288N11259,2005,17, EP, MM,SIXTEEN,2005-10-19 18:00:00, TS, 12.30,-114.70, 30.0, 1007.0,atcf,  17.564,  21.488,main
2005288N11259,2005,17, EP, MM,SIXTEEN,2005-10-20 00:00:00, TS, 12.40,-115.60, 30.0, 1007.0,atcf,  17.564,  21.488,main
2005288N11259,2005,17, EP, MM,SIXTEEN,2005-10-20 06:00:00, TS, 12.40,-116.70, 30.0, 1007.0,atcf,  17.564,  21.488,main
2005288N11259,2005,17, EP, MM,SIXTEEN,2005-10-20 12:00:00, TS, 12.50,-117.80, 30.0, 1007.0,atcf,  17.564,  21.488,main
2005288N11259,2005,17, EP, MM,SIXTEEN,2005-10-20 18:00:00, TS, 12.70,-118.90, 25.0, 1008.0,atcf,   4.993,  15.847,main
2005288N11259,2005,17, EP, MM,SIXTEEN,2005-10-21 00:00:00, DS, 12.70,-119.60, 25.0, 1009.0,atcf,   4.993,   9.827,main
2005288N11259,2005,17, EP, MM,SIXTEEN,2005-10-21 06:00:00, DS, 12.60,-120.20, 20.0, 1010.0,atcf,   0.870,   5.543,main
2005289N18282,2005,25, NA, CS,WILMA,2005-10-15 18:00:00, TS, 17.60, -78.50, 25.0, 1004.0,atcf,   4.993,  38.086,main
2005289N18282,2005,25, NA, CS,WILMA,2005-10-16 00:00:00, TS, 17.60, -78.80, 25.0, 1004.0,atcf,   4.993,  38.086,main
2005289N18282,2005,25, NA, CS,WILMA,2005-10-16 06:00:00, TS, 17.50, -79.00, 30.0, 1003.0,atcf,  17.564,  41.881,main
2005289N18282,2005,25, NA, CS,WILMA,2005-10-16 12:00:00, TS, 17.50, -79.20, 30.0, 1003.0,atcf,  17.564,  41.881,main
2005289N18282,2005,25, NA, CS,WILMA,2005-10-16 18:00:00, TS, 17.50, -79.40, 30.0, 1002.0,atcf,  17.564,  45.373,main
2005289N18282,2005,25, NA, CS,WILMA,2005-10-17 00:00:00, TS, 17.40, -79.60, 30.0, 1001.0,atcf,  17.564,  48.924,main
2005289N18282,2005,25, NA, CS,WILMA,2005-10-17 06:00:00, TS, 16.90, -79.60, 35.0, 1000.0,atcf,  32.605,  51.073,main
2005289N18282,2005,25, NA, CS,WILMA,2005-10-17 12:00:00, TS, 16.30, -79.70, 40.0,  999.0,atcf,  42.692,  55.831,main
2005289N18282,2005,25, NA, CS,WILMA,2005-10-17 18:00:00, TS, 16.00, -79.80, 45.0,  997.0,atcf,  50.354,  59.549,main
2005289N18282,2005,25, NA, CS,WILMA,2005-10-18 00:00:00, TS, 15.80, -79.90, 55.0,  988.0,atcf,  64.336,  73.886,main
2005289N18282,2005,25, NA, CS,WILMA,2005-10-18 06:00:00, TS, 15.70, -79.90, 60.0,  982.0,atcf,  69.665,  80.573,main
2005289N18282,2005,25, NA, CS,WILMA,2005-10-18 12:00:00, TS, 16.20, -80.30, 65.0,  979.0,atcf,  73.828,  83.239,main
2005289N18282,2005,25, NA, CS,WILMA,2005-10-18 18:00:00, TS, 16.60, -81.10, 75.0,  975.0,atcf,  81.904,  85.813,main
2005289N18282,2005,25, NA, CS,WILMA,2005-10-19 00:00:00, TS, 16.60, -81.80,130.0,  946.0,atcf,  99.040,  97.017,main
2005289N18282,2005,25, NA, CS,WILMA,2005-10-19 06:00:00, TS, 17.00, -82.20,150.0,  892.0,atcf,  99.876,  99.965,main
2005289N18282,2005,25, NA, CS,WILMA,2005-10-19 12:00:00, TS, 17.30, -82.80,160.0,  882.0,atcf,  99.977,  99.990,main
2005289N18282,2005,25, NA, CS,WILMA,2005-10-19 18:00:00, TS, 17.40, -83.40,140.0,  892.0,atcf,  99.563,  99.965,main
2005289N18282,2005,25, NA, CS,WILMA,2005-10-20 00:00:00, TS, 17.90, -84.00,135.0,  892.0,atcf,  99.364,  99.965,main
2005289N18282,2005,25, NA, CS,WILMA,2005-10-20 06:00:00, TS, 18.10, -84.70,130.0,  901.0,atcf,  99.040,  99.930,main
2005289N18282,2005,25, NA, CS,WILMA,2005-10-20 12:00:00, TS, 18.30, -85.20,130.0,  910.0,atcf,  99.040,  99.794,main
2005289N18282,2005,25, NA, CS,WILMA,2005-10-20 18:00:00, TS, 18.60, -85.50,130.0,  917.0,atcf,  99.040,  99.710,main
2005289N18282,2005,25, NA, CS,WILMA,2005-10-21 00:00:00, TS, 19.10, -85.80,130.0,  924.0,atcf,  99.040,  99.445,main
2005289N18282,2005,25, NA, CS,WILMA,2005-10-21 06:00:00, TS, 19.50, -86.10,130.0,  930.0,atcf,  99.040,  99.114,main
2005289N18282,2005,25, NA, CS,WILMA,2005-10-21 12:00:00, TS, 20.10, -86.40,125.0,  929.0,atcf,  98.468,  99.194,main
2005289N18282,2005,25, NA, CS,WILMA,2005-10-21 18:00:00, TS, 20.30, -86.70,120.0,  926.0,atcf,  97.800,  99.348,main
2005289N18282,2005,25, NA, CS,WILMA,2005-10-21 21:45:00, TS, 20.60, -86.80,130.0,  927.0,atcf,  99.040,  99.278,main
2005289N18282,2005,25, NA, CS,WILMA,2005-10-22 00:00:00, TS, 20.60, -86.80,120.0,  930.0,atcf,  97.800,  99.114,main
2005289N18282,2005,25, NA, CS,WILMA,2005-10-22 03:30:00, TS, 20.80, -86.90,115.0,  933.0,atcf,  96.539,  98.912,main
2005289N18282,2005,25, NA, NA,WILMA,2005-10-22 06:00:00, TS, 20.80, -87.00,110.0,  935.0,atcf,  95.527,  98.608,main
2005289N18282,2005,25, NA, NA,WILMA,2005-10-22 12:00:00, TS, 21.00, -87.10,100.0,  947.0,atcf,  92.893,  96.874,main
2005289N18282,2005,25, NA, NA,WILMA,2005-10-22 18:00:00, TS, 21.30, -87.10, 85.0,  958.0,atcf,  87.293,  93.878,main
2005289N18282,2005,25, NA, CS,WILMA,2005-10-23 00:00:00, TS, 21.60, -87.00, 85.0,  960.0,atcf,  87.293,  92.877,main
2005289N18282,2005,25, NA, GM,WILMA,2005-10-23 06:00:00, TS, 21.80, -86.80, 85.0,  962.0,atcf,  87.293,  92.277,main
2005289N18282,2005,25, NA, GM,WILMA,2005-10-23 12:00:00, TS, 22.40, -86.10, 85.0,  961.0,atcf,  87.293,  92.671,main
2005289N18282,2005,25, NA, GM,WILMA,2005-10-23 18:00:00, TS, 23.10, -85.40, 90.0,  963.0,atcf,  89.033,  92.050,main
2005289N18282,2005,25, NA, GM,WILMA,2005-10-24 00:00:00, TS, 24.00, -84.30, 95.0,  958.0,atcf,  91.630,  93.878,main
2005289N18282,2005,25, NA, GM,WILMA,2005-10-24 06:00:00, TS, 25.00, -83.10,110.0,  953.0,atcf,  95.527,  95.193,main
2005289N18282,2005,25, NA, GM,WILMA,2005-10-24 10:30:00, TS, 25.90, -81.70,105.0,  950.0,atcf,  94.631,  95.835,main
2005289N18282,2005,25, NA, NA,WILMA,2005-10-24 12:00:00, TS, 26.20, -81.00, 95.0,  950.0,atcf,  91.630,  95.835,main
2005289N18282,2005,25, NA, NA,WILMA,2005-10-24 18:00:00, TS, 28.00, -78.80,105.0,  955.0,atcf,  94.631,  94.611,main
2005289N18282,2005,25, NA, NA,WILMA,2005-10-25 00:00:00, TS, 30.10, -76.00,110.0,  955.0,atcf,  95.527,  94.611,main
2005289N18282,2005,25, NA, NA,WILMA,2005-10-25 06:00:00, TS, 33.30, -72.00,100.0,  963.0,atcf,  92.893,  92.050,main
2005289N18282,2005,25, NA, NA,WILMA,2005-10-25 12:00:00, TS, 36.80, -67.90, 90.0,  970.0,atcf,  89.033,  88.471,main
2005289N18282,2005,25, NA, NA,WILMA,2005-10-25 18:00:00, TS, 40.50, -63.50, 75.0,  976.0,atcf,  81.904,  85.276,main
2005289N18282,2005,25, NA, NA,WILMA,2005-10-26 00:00:00, ET, 42.50, -60.00, 60.0,  978.0,atcf,  69.665,  84.079,main
2005289N18282,2005,25, NA, NA,WILMA,2005-10-26 06:00:00, ET, 44.00, -57.50, 55.0,  982.0,atcf,  64.336,  80.573,main
2005289N18282,2005,25, NA, NA,WILMA,2005-10-26 12:00:00, ET, 45.00, -55.00, 50.0,  986.0,atcf,  58.600,  76.956,main
2005289N18282,2005,25, NA, NA,WILMA,2005-10-26 18:00:00, ET, 45.50, -52.00, 40.0,  990.0,atcf,  42.692,  71.117,main
2005296N16293,2005,26, NA, CS,ALPHA,2005-10-22 12:00:00, TS, 15.80, -67.50, 30.0, 1007.0,atcf,  17.564,  21.488,main
2005296N16293,2005,26, NA, CS,ALPHA,2005-10-22 18:00:00, TS, 16.50, -68.50, 35.0, 1005.0,atcf,  32.605,  32.141,main
2005296N16293,2005,26, NA, CS,ALPHA,2005-10-23 00:00:00, TS, 17.30, -69.60, 45.0, 1000.0,atcf,  50.354,  51.073,main
2005296N16293,2005,26, NA, CS,ALPHA,2005-10-23 06:00:00, TS, 17.80, -70.50, 45.0,  998.0,atcf,  50.354,  57.575,main
2005296N16293,2005,26, NA, NA,ALPHA,2005-10-23 10:00:00, TS, 18.30, -71.30, 45.0, 1000.0,atcf,  50.354,  51.073,main
2005296N16293,2005,26, NA, NA,ALPHA,2005-10-23 12:00:00, TS, 18.60, -72.20, 35.0, 1002.0,atcf,  32.605,  45.373,main
2005296N16293,2005,26, NA, NA,ALPHA,2005-10-23 18:00:00, TS, 19.80, -72.70, 30.0, 1004.0,atcf,  17.564,  38.086,main
2005296N16293,2005,26, NA, NA,ALPHA,2005-10-24 00:00:00, TS, 21.60, -72.90, 30.0, 1004.0,atcf,  17.564,  38.086,main
2005296N16293,2005,26, NA, NA,ALPHA,2005-10-24 06:00:00, TS, 23.50, -73.00, 30.0, 1004.0,atcf,  17.564,  38.086,main
2005296N16293,2005,26, NA, NA,ALPHA,2005-10-24 12:00:00, TS, 25.10, -72.40, 30.0, 1004.0,atcf,  17.564,  38.086,main
2005296N16293,2005,26, NA, NA,ALPHA,2005-10-24 18:00:00, TS, 27.90, -70.80, 30.0, 1004.0,atcf,  17.564,  38.086,main
2005298N12088,2005,10, NI, BB,NOT NAMED,2005-10-26 03:00:00, NR, 12.00,  84.50, 25.0, 1004.0,newdelhi,   2.339,   4.962,main
2005298N12088,2005,10, NI, BB,NOT NAMED,2005-10-26 06:00:00, NR, 12.00,  84.50, 25.0, 1004.0,newdelhi,   2.339,   4.962,main
2005298N12088,2005,10, NI, BB,NOT NAMED,2005-10-26 09:00:00, NR, 12.00,  84.00, 25.0, 1004.0,newdelhi,   2.339,   4.962,main
2005298N12088,2005,10, NI, BB,NOT NAMED,2005-10-26 12:00:00, NR, 12.50,  84.00, 25.0, 1004.0,newdelhi,   2.339,   4.962,main
2005298N12088,2005,10, NI, BB,NOT NAMED,2005-10-26 15:00:00, NR, 12.50,  84.00, 25.0, 1004.0,newdelhi,   2.339,   4.962,main
2005298N12088,2005,10, NI, BB,NOT NAMED,2005-10-26 18:00:00, NR, 12.50,  84.00, 30.0, 1004.0,newdelhi,  19.532,   4.962,main
2005298N12088,2005,10, NI, BB,NOT NAMED,2005-10-26 21:00:00, NR, 12.50,  84.00, 30.0, 1004.0,newdelhi,  19.532,   4.962,main
2005298N12088,2005,10, NI, BB,NOT NAMED,2005-10-27 00:00:00, NR, 12.50,  84.00, 30.0, 1002.0,newdelhi,  19.532,  14.101,main
2005298N12088,2005,10, NI, BB,NOT NAMED,2005-10-27 03:00:00, NR, 13.00,  82.50, 30.0, 1002.0,newdelhi,  19.532,  14.101,main
2005298N12088,2005,10, NI, BB,NOT NAMED,2005-10-27 06:00:00, NR, 13.00,  81.50, 30.0,  998.0,newdelhi,  19.532,  36.709,main
2005298N12088,2005,10, NI, BB,NOT NAMED,2005-10-27 09:00:00, NR, 13.00,  81.50, 30.0,  998.0,newdelhi,  19.532,  36.709,main
2005298N12088,2005,10, NI, BB,NOT NAMED,2005-10-27 12:00:00, NR, 13.50,  81.50, 30.0,  998.0,newdelhi,  19.532,  36.709,main
2005298N12088,2005,10, NI, BB,NOT NAMED,2005-10-27 15:00:00, NR, 14.00,  81.50, 30.0,  998.0,newdelhi,  19.532,  36.709,main
2005298N12088,2005,10, NI, BB,NOT NAMED,2005-10-27 18:00:00, NR, 14.00,  81.50, 30.0,  998.0,newdelhi,  19.532,  36.709,main
2005298N12088,2005,10, NI, BB,NOT NAMED,2005-10-27 21:00:00, NR, 15.00,  81.00, 30.0,  998.0,newdelhi,  19.532,  36.709,main
2005298N12088,2005,10, NI, BB,NOT NAMED,2005-10-28 00:00:00, NR, 15.00,  81.00, 30.0,  998.0,newdelhi,  19.532,  36.709,main
2005298N12088,2005,10, NI, BB,NOT NAMED,2005-10-28 03:00:00, NR, 15.50,  80.00, 30.0,  998.0,newdelhi,  19.532,  36.709,main
2005298N12088,2005,10, NI, BB,NOT NAMED,2005-10-28 06:00:00, NR, 15.50,  80.00, 30.0,  998.0,newdelhi,  19.532,  36.709,main
2005298N12088,2005,10, NI, BB,NOT NAMED,2005-10-28 09:00:00, NR, 15.50,  80.00, 25.0, 1000.0,newdelhi,   2.339,  25.392,main
2005298N12088,2005,10, NI, BB,NOT NAMED,2005-10-28 12:00:00, NR, 15.50,  79.80, 25.0, 1000.0,newdelhi,   2.339,  25.392,main
2005298N12088,2005,10, NI, BB,NOT NAMED,2005-10-29 03:00:00, NR, 15.50,  79.50, 25.0, 1002.0,newdelhi,   2.339,  14.101,main
2005300N10279,2005,27, NA, CS,BETA,2005-10-26 18:00:00, TS, 10.40, -80.90, 30.0, 1007.0,atcf,  17.564,  21.488,main
2005300N10279,2005,27, NA, CS,BETA,2005-10-27 00:00:00, TS, 10.70, -81.10, 30.0, 1007.0,atcf,  17.564,  21.488,main
2005300N10279,2005,27, NA, CS,BETA,2005-10-27 06:00:00, TS, 11.00, -81.30, 35.0, 1005.0,atcf,  32.605,  32.141,main
2005300N10279,2005,27, NA, CS,BETA,2005-10-27 12:00:00, TS, 11.30, -81.30, 45.0, 1000.0,atcf,  50.354,  51.073,main
2005300N10279,2005,27, NA, CS,BETA,2005-10-27 18:00:00, TS, 11.60, -81.30, 50.0,  997.0,atcf,  58.600,  59.549,main
2005300N10279,2005,27, NA, CS,BETA,2005-10-28 00:00:00, TS, 11.90, -81.20, 50.0,  995.0,atcf,  58.600,  63.202,main
2005300N10279,2005,27, NA, CS,BETA,2005-10-28 06:00:00, TS, 12.30, -81.10, 50.0,  994.0,atcf,  58.600,  65.329,main
2005300N10279,2005,27, NA, CS,BETA,2005-10-28 12:00:00, TS, 12.80, -81.00, 50.0,  993.0,atcf,  58.600,  67.865,main
2005300N10279,2005,27, NA, CS,BETA,2005-10-28 18:00:00, TS, 13.20, -81.10, 50.0,  991.0,atcf,  58.600,  70.245,main
2005300N10279,2005,27, NA, CS,BETA,2005-10-29 00:00:00, TS, 13.40, -81.20, 60.0,  988.0,atcf,  69.665,  73.886,main
2005300N10279,2005,27, NA, CS,BETA,2005-10-29 06:00:00, TS, 13.60, -81.40, 70.0,  985.0,atcf,  78.778,  77.685,main
2005300N10279,2005,27, NA, CS,BETA,2005-10-29 12:00:00, TS, 13.70, -81.60, 75.0,  982.0,atcf,  81.904,  80.573,main
2005300N10279,2005,27, NA, CS,BETA,2005-10-29 18:00:00, TS, 13.70, -82.10, 75.0,  980.0,atcf,  81.904,  81.937,main
2005300N10279,2005,27, NA, CS,BETA,2005-10-30 00:00:00, TS, 13.60, -82.60, 90.0,  970.0,atcf,  89.033,  88.471,main
2005300N10279,2005,27, NA, CS,BETA,2005-10-30 06:00:00, TS, 13.30, -83.10,100.0,  962.0,atcf,  92.893,  92.277,main
2005300N10279,2005,27, NA, CS,BETA,2005-10-30 12:00:00, TS, 12.90, -83.50, 90.0,  970.0,atcf,  89.033,  88.471,main
2005300N10279,2005,27, NA, NA,BETA,2005-10-30 18:00:00, TS, 12.70, -84.10, 55.0,  990.0,atcf,  64.336,  71.117,main
2005300N10279,2005,27, NA, NA,BETA,2005-10-31 00:00:00, TS, 12.70, -84.90, 20.0, 1000.0,atcf,   0.870,  51.073,main
2005301N13117,2005,23, WP, MM,KAI-TAK,2005-10-28 06:00:00, TS, 12.70, 115.10,  0.0, 1004.0,tokyo,-100.000,   8.340,main
2005301N13117,2005,23, WP, MM,KAI-TAK,2005-10-28 12:00:00, TS, 12.90, 114.10,  0.0, 1004.0,tokyo,-100.000,   8.340,main
2005301N13117,2005,23, WP, MM,KAI-TAK,2005-10-28 18:00:00, TS, 12.80, 113.80,  0.0, 1002.0,tokyo,-100.000,  15.708,main
2005301N13117,2005,23, WP, MM,KAI-TAK,2005-10-29 00:00:00, TS, 12.60, 113.50, 35.0, 1000.0,tokyo,   0.000,  20.921,main
2005301N13117,2005,23, WP, MM,KAI-TAK,2005-10-29 06:00:00, TS, 12.70, 112.90, 40.0,  990.0,tokyo,  10.835,  48.137,main
2005301N13117,2005,23, WP, MM,KAI-TAK,2005-10-29 12:00:00, TS, 12.90, 112.80, 45.0,  985.0,tokyo,  22.006,  55.642,main
2005301N13117,2005,23, WP, MM,KAI-TAK,2005-10-29 18:00:00, TS, 13.20, 112.90, 50.0,  985.0,tokyo,  33.382,  55.642,main
2005301N13117,2005,23, WP, MM,KAI-TAK,2005-10-30 00:00:00, TS, 14.00, 112.90, 60.0,  975.0,tokyo,  51.650,  69.427,main
2005301N13117,2005,23, WP, MM,KAI-TAK,2005-10-30 06:00:00, TS, 14.10, 112.30, 70.0,  965.0,tokyo,  65.649,  78.298,main
2005301N13117,2005,23, WP, MM,KAI-TAK,2005-10-30 12:00:00, TS, 14.10, 112.20, 75.0,  955.0,tokyo,  72.989,  85.194,main
2005301N13117,2005,23, WP, MM,KAI-TAK,2005-10-30 18:00:00, TS, 14.40, 111.90, 80.0,  955.0,tokyo,  79.172,  85.194,main
2005301N13117,2005,23, WP, MM,KAI-TAK,2005-10-31 00:00:00, TS, 14.60, 111.80, 80.0,  950.0,tokyo,  79.172,  87.963,main
2005301N13117,2005,23, WP, MM,KAI-TAK,2005-10-31 06:00:00, TS, 14.80, 111.50, 70.0,  960.0,tokyo,  65.649,  81.869,main
2005301N13117,2005,23, WP, MM,KAI-TAK,2005-10-31 12:00:00, TS, 14.90, 111.00, 65.0,  965.0,tokyo,  59.347,  78.298,main
2005301N13117,2005,23, WP, MM,KAI-TAK,2005-10-31 18:00:00, TS, 15.10, 110.70, 60.0,  970.0,tokyo,  51.650,  74.261,main
2005301N13117,2005,23, WP, MM,KAI-TAK,2005-11-01 00:00:00, TS, 15.40, 110.00, 60.0,  975.0,tokyo,  51.650,  69.427,main
2005301N13117,2005,23, WP, MM,KAI-TAK,2005-11-01 06:00:00, TS, 15.80, 109.20, 55.0,  980.0,tokyo,  43.383,  63.026,main
2005301N13117,2005,23, WP, MM,KAI-TAK,2005-11-01 12:00:00, TS, 16.40, 108.50, 50.0,  985.0,tokyo,  33.382,  55.642,main
2005301N13117,2005,23, WP, MM,KAI-TAK,2005-11-01 18:00:00, TS, 16.90, 108.00, 40.0,  994.0,tokyo,  10.835,  39.233,main
2005301N13117,2005,23, WP, MM,KAI-TAK,2005-11-02 00:00:00, TS, 17.40, 107.40, 35.0, 1000.0,tokyo,   0.000,  20.921,main
2005301N13117,2005,23, WP, MM,KAI-TAK,2005-11-02 06:00:00, TS, 18.00, 106.50,  0.0, 1004.0,tokyo,-100.000,   8.340,main
2005311N08140,2005,24, WP, MM,TEMBIN,2005-11-06 12:00:00, TS,  8.20, 140.70,  0.0, 1008.0,tokyo,-100.000,   1.518,main
2005311N08140,2005,24, WP, MM,TEMBIN,2005-11-06 18:00:00, TS,  9.60, 140.50,  0.0, 1008.0,tokyo,-100.000,   1.518,main
2005311N08140,2005,24, WP, MM,TEMBIN,2005-11-07 00:00:00, TS, 10.10, 140.40,  0.0, 1008.0,tokyo,-100.000,   1.518,main
